time_days,suction_MPa,mean_stress_MPa,radial_stress_MPa,axial_stress_MPa,swelling_stress_MPa,saturation,porosity,void_ratio,permeability_m2,dry_density
0.0,100.0,0.11473016376954974,0.11473016376954973,0.11473016376954973,-0.03526983623045028,1.75535717072961e-08,0.42446043165467623,0.7374999999999999,5.870299999999999e-21,1599.9999999999995
10.0,50.0,8.397900904484588,8.397900904484588,8.397900904484588,8.247900904484577,7.021428483078294e-08,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
16.0,19.999999999999996,14.871893928155163,14.871893928155163,14.871893928155163,13.010176037118695,4.388391994236684e-07,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
18.0,9.999999999999998,13.782364841738666,13.78236484173867,13.782364841738666,13.010176037118695,1.7553556420635272e-06,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
19.0,5.000000000000004,13.237210134382257,13.23721013438226,13.23721013438226,13.010176037118695,7.021404080487236e-06,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
19.6,2.0000000000000018,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,4.388296668134117e-05,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
19.8,1.0000000000000009,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,0.00017552031277467958,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
19.9,0.5000000000000004,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,0.0007018964284457584,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
19.98,0.10000000000000009,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,0.01740040540019216,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
20.0,1.615587133892632e-33,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,0.9999999999999999,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
100.0,-0.0,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,0.9999999999999999,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
200.0,-0.0,13.237210134382265,13.237210134382265,13.237210134382266,13.010176037118695,0.9999999999999999,0.42446043165467573,0.7374999999999984,5.870299999999964e-21,1600.0000000000014
